FP,AGE,0.05004589
STL,AGE,0.051032907
AGE,STL,0.051032907
AGE,MIN,0.057832108
MIN,AGE,0.057832108
TOV,AGE,0.059281742
AGE,TOV,0.059281742
FG%,L,0.074117811
L,FG%,0.074117811
+/-,GP,0.074730973
GP,+/-,0.074730973
FT%,PTS,0.076166498
PTS,FT%,0.076166498
3PA,GP,0.078257007
GP,3PA,0.078257007
AST,AGE,0.079109637
AGE,AST,0.079109637
MIN,+/-,0.085748681
+/-,MIN,0.085748681
+/-,STL,0.086933574
STL,+/-,0.086933574
PF,YEAR,0.08735538
YEAR,PF,0.08735538
GP,TD3,0.0929615
TD3,GP,0.0929615
BLK,AGE,0.096133639
AGE,BLK,0.096133639
FG%,SALARY,0.096540175
SALARY,FG%,0.096540175
FGM,+/-,0.096602977
+/-,FGM,0.096602977
FG%,STL,0.097867565
STL,FG%,0.097867565
+/-,TOV,0.098531773
TOV,+/-,0.098531773
YEAR,RK,0.099292639
RK,YEAR,0.099292639
FT%,FGA,0.100133471
FGA,FT%,0.100133471
+/-,PF,0.101577409
PF,+/-,0.101577409
GP,3PM,0.102605155
3PM,GP,0.102605155
PTS,FG%,0.104795276
FG%,PTS,0.104795276
3PA,L,0.108026952
L,3PA,0.108026952
TD3,FT%,0.109726819
FT%,TD3,0.109726819
PTS,+/-,0.112016529
+/-,PTS,0.112016529
FTA,FG%,0.112566497
FG%,FTA,0.112566497
AST,FT%,0.114665733
FT%,AST,0.114665733
+/-,AST,0.115766382
AST,+/-,0.115766382
PF,FT%,0.118152821
FT%,PF,0.118152821
3PM,L,0.11951536
L,3PM,0.11951536
3P%,OREB,0.121867756
OREB,3P%,0.121867756
DD2,3P%,0.127018857
3P%,DD2,0.127018857
AGE,DREB,0.129078809
DREB,AGE,0.129078809
TD3,L,0.129729616
L,TD3,0.129729616
YEAR,3P%,0.134749426
3P%,YEAR,0.134749426
FT%,FTM,0.141129068
FTM,FT%,0.141129068
TD3,OREB,0.141883307
OREB,TD3,0.141883307
REB,AGE,0.142972049
AGE,REB,0.142972049
FT%,YEAR,0.145397988
YEAR,FT%,0.145397988
3P%,FG%,0.151059835
FG%,3P%,0.151059835
W,L,0.15278764
L,W,0.15278764
FT%,3PM,0.154226915
3PM,FT%,0.154226915
3P%,AGE,0.154281002
AGE,3P%,0.154281002
FT%,AGE,0.160983896
AGE,FT%,0.160983896
+/-,FTM,0.16182115
FTM,+/-,0.16182115
FT%,3PA,0.170942445
3PA,FT%,0.170942445
FGM,FG%,0.173754734
FG%,FGM,0.173754734
AGE,OREB,0.175645913
OREB,AGE,0.175645913
FT%,TOV,0.178937541
TOV,FT%,0.178937541
AGE,YEAR,0.186801628
YEAR,AGE,0.186801628
BLK,TD3,0.192763879
TD3,BLK,0.192763879
3P%,FTA,0.194999218
FTA,3P%,0.194999218
SALARY,3P%,0.198099565
3P%,SALARY,0.198099565
GP,3P%,0.198436306
3P%,GP,0.198436306
+/-,AGE,0.203495943
AGE,+/-,0.203495943
3P%,FTM,0.204219718
FTM,3P%,0.204219718
+/-,FP,0.208769314
FP,+/-,0.208769314
TD3,3P%,0.208944981
3P%,TD3,0.208944981
YEAR,FG%,0.209711297
FG%,YEAR,0.209711297
3P%,REB,0.210358155
REB,3P%,0.210358155
AGE,SALARY,0.213143115
SALARY,AGE,0.213143115
FTM,W,0.215610552
W,FTM,0.215610552
GP,AGE,0.218204771
AGE,GP,0.218204771
PF,AGE,0.220474376
AGE,PF,0.220474376
+/-,DD2,0.226310206
DD2,+/-,0.226310206
FTM,L,0.226472497
L,FTM,0.226472497
DD2,FG%,0.231150226
FG%,DD2,0.231150226
3P%,DREB,0.231769208
DREB,3P%,0.231769208
L,AST,0.235054274
AST,L,0.235054274
L,BLK,0.235343221
BLK,L,0.235343221
W,TOV,0.237923639
TOV,W,0.237923639
FTA,L,0.241075499
L,FTA,0.241075499
REB,3PA,0.24110884
3PA,REB,0.24110884
FTA,+/-,0.24540247
+/-,FTA,0.24540247
FGA,W,0.246866674
W,FGA,0.246866674
TOV,L,0.253693616
