FP,FG%,0.139562211
STL,3PM,0.140428063
3PM,STL,0.140428063
OREB,GP,0.14072855
GP,OREB,0.14072855
FG%,OREB,0.143251516
OREB,FG%,0.143251516
BLK,+/-,0.144063949
+/-,BLK,0.144063949
PF,+/-,0.145859167
+/-,PF,0.145859167
PF,AGE,0.150783898
AGE,PF,0.150783898
L,SALARY,0.154893933
SALARY,L,0.154893933
GP,3PA,0.155115169
3PA,GP,0.155115169
3PM,FT%,0.155740655
FT%,3PM,0.155740655
DD2,FT%,0.156440128
FT%,DD2,0.156440128
3PA,STL,0.160360566
STL,3PA,0.160360566
FTM,3PA,0.160530494
3PA,FTM,0.160530494
3P%,FG%,0.161692647
FG%,3P%,0.161692647
AGE,DD2,0.164447067
DD2,AGE,0.164447067
STL,DD2,0.165039063
DD2,STL,0.165039063
PF,FT%,0.165654079
FT%,PF,0.165654079
FT%,PTS,0.167071563
PTS,FT%,0.167071563
FTM,W,0.169346367
W,FTM,0.169346367
YEAR,OREB,0.17056396
OREB,YEAR,0.17056396
W,3PM,0.172392182
3PM,W,0.172392182
W,FGM,0.175070577
FGM,W,0.175070577
TOV,3P%,0.176963326
3P%,TOV,0.176963326
FT%,+/-,0.178408425
+/-,FT%,0.178408425
AST,3P%,0.179734979
3P%,AST,0.179734979
FP,W,0.182623067
W,FP,0.182623067
AGE,STL,0.1831944
STL,AGE,0.1831944
FG%,AST,0.186148559
AST,FG%,0.186148559
PF,STL,0.188786675
STL,PF,0.188786675
AST,PF,0.188915218
PF,AST,0.188915218
W,PTS,0.190494804
PTS,W,0.190494804
YEAR,AST,0.195258901
AST,YEAR,0.195258901
GP,STL,0.199635376
STL,GP,0.199635376
FP,SALARY,0.203139178
SALARY,FP,0.203139178
FTA,FT%,0.205180798
FT%,FTA,0.205180798
GP,MIN,0.206344224
MIN,GP,0.206344224
3PM,FTA,0.209401565
FTA,3PM,0.209401565
AGE,FP,0.210773091
FP,AGE,0.210773091
W,PF,0.219432101
PF,W,0.219432101
GP,REB,0.221350789
REB,GP,0.221350789
W,FT%,0.223477612
FT%,W,0.223477612
AST,SALARY,0.226701545
SALARY,AST,0.226701545
L,FT%,0.227168213
FT%,L,0.227168213
PTS,FG%,0.228129504
FG%,PTS,0.228129504
FGA,AGE,0.233337952
AGE,FGA,0.233337952
FTM,3PM,0.239464717
3PM,FTM,0.239464717
GP,FGA,0.240410844
FGA,GP,0.240410844
3PA,L,0.242055797
L,3PA,0.242055797
3P%,FT%,0.245407061
FT%,3P%,0.245407061
W,+/-,0.24577555
+/-,W,0.24577555
GP,DREB,0.246561514
DREB,GP,0.246561514
L,FG%,0.247262158
FG%,L,0.247262158
3P%,DD2,0.248726639
DD2,3P%,0.248726639
TOV,BLK,0.249593177
BLK,TOV,0.249593177
3P%,L,0.253258206
L,3P%,0.253258206
STL,PTS,0.254575652
PTS,STL,0.254575652
GP,FTA,0.256521831
FTA,GP,0.256521831
AGE,GP,0.257257166
GP,AGE,0.257257166
L,OREB,0.259307695
OREB,L,0.259307695
BLK,GP,0.269106184
GP,BLK,0.269106184
BLK,FTA,0.269234132
FTA,BLK,0.269234132
3PM,GP,0.270684936
GP,3PM,0.270684936
GP,FT%,0.272473908
FT%,GP,0.272473908
BLK,PTS,0.272696026
PTS,BLK,0.272696026
+/-,3P%,0.276972738
3P%,+/-,0.276972738
FG%,FGM,0.278946441
FGM,FG%,0.278946441
TOV,GP,0.280153206
GP,TOV,0.280153206
STL,FGM,0.280232715
FGM,STL,0.280232715
FGM,BLK,0.280752024
BLK,FGM,0.280752024
FTM,MIN,0.28075797
MIN,FTM,0.28075797
FTM,BLK,0.283504495
BLK,FTM,0.283504495
FTM,FG%,0.288690444
FG%,FTM,0.288690444
STL,DREB,0.290976566
DREB,STL,0.290976566
PTS,SALARY,0.29123734
SALARY,PTS,0.29123734
DD2,GP,0.292611199
GP,DD2,0.292611199
BLK,3P%,0.297280435
3P%,BLK,0.297280435
AGE,PTS,0.29808744
PTS,AGE,0.29808744
FGA,BLK,0.305615203
BLK,FGA,0.305615203
L,3PM,0.306268858
3PM,L,0.306268858
AGE,W,0.307504427
W,AGE,0.307504427
3P%,FTA,0.309412333
FTA,3P%,0.309412333
GP,FTM,0.313307951
FTM,GP,0.313307951
W,FG%,0.313542595
FG%,W,0.313542595
FGA,STL,0.316094303
STL,FGA,0.316094303
MIN,BLK,0.316272035
BLK,MIN,0.316272035
FG%,FTA,0.320931289
FTA,FG%,0.320931289
SALARY,FGM,0.321738472
FGM,SALARY,0.321738472
W,L,0.324132176
L,W,0.324132176
TOV,PF,0.326060649
PF,TOV,0.326060649
3P%,FTM,0.326234731
FTM,3P%,0.326234731
SALARY,MIN,0.326625635
MIN,SALARY,0.326625635
W,BLK,0.327321777
BLK,W,0.327321777
PF,DD2,0.327911886
DD2,PF,0.327911886
GP,PF,0.331743481
PF,GP,0.331743481
GP,FP,0.332063979
FP,GP,0.332063979
3P%,REB,0.332125722
REB,3P%,0.332125722
STL,REB,0.33494726
REB,STL,0.33494726
FGM,GP,0.335054697
GP,FGM,0.335054697
STL,BLK,0.335405751
BLK,STL,0.335405751
L,STL,0.34456094
STL,L,0.34456094
MIN,FTA,0.345285583
FTA,MIN,0.345285583
STL,OREB,0.346871876
OREB,STL,0.346871876
FGM,AGE,0.34691204
AGE,FGM,0.34691204
3P%,AGE,0.348175945
AGE,3P%,0.348175945
FG%,GP,0.349292684
GP,FG%,0.349292684
RK,+/-,0.351518932
+/-,RK,0.351518932
AST,FTA,0.351563873
FTA,AST,0.351563873
L,REB,0.353824838
REB,L,0.353824838
FGA,SALARY,0.354402396
SALARY,FGA,0.354402396
SALARY,TOV,0.356274804
TOV,SALARY,0.356274804
SALARY,DD2,0.356872299
DD2,SALARY,0.356872299
PTS,GP,0.359242423
GP,PTS,0.359242423
3PM,REB,0.360163696
REB,3PM,0.360163696
L,PF,0.362111074
PF,L,0.362111074
L,DREB,0.364484619
DREB,L,0.364484619
AGE,TOV,0.36760906
TOV,AGE,0.36760906
REB,3PA,0.368228527
3PA,REB,0.368228527
DREB,BLK,0.370970727
BLK,DREB,0.370970727
L,FGA,0.375621451
FGA,L,0.375621451
3PA,DD2,0.376761332
DD2,3PA,0.376761332
OREB,FTM,0.377850434
FTM,OREB,0.377850434
AST,AGE,0.378571809
AGE,AST,0.378571809
STL,SALARY,0.379994738
SALARY,STL,0.379994738
AST,STL,0.382785436
STL,AST,0.382785436
BLK,AST,0.38485544
